Iteration,Loss
366,0.131146
367,0.131146
368,0.131146
369,0.131146
370,0.131146
371,0.131146
372,0.131146
373,0.131146
374,0.131146
375,0.131146
376,0.131146
377,0.131146
378,0.131146
379,0.131146
380,0.131146
381,0.131146
382,0.131146
383,0.131146
384,0.131146
385,0.131146
386,0.131146
387,0.131146
388,0.131146
389,0.131146
390,0.131146
391,0.131146
392,0.131146
393,0.131146
394,0.131146
395,0.131146
396,0.131146
397,0.131147
398,0.131146
399,0.131146
400,0.131146
401,0.131146
402,0.131146
403,0.131146
404,0.131146
405,0.131146
406,0.131146
407,0.131146
408,0.131146
409,0.131146
410,0.131146
411,0.131146
412,0.131146
413,0.131146
414,0.131146
415,0.131146
416,0.131146
417,0.131146
418,0.131146
419,0.131146
420,0.131146
421,0.131146
422,0.131146
423,0.131146
424,0.131146
425,0.131146
426,0.131146
427,0.131146
428,0.131146
429,0.131146
430,0.131146
431,0.131146
432,0.131146
433,0.131146
434,0.131146
435,0.131146
436,0.131146
437,0.131146
438,0.131146
439,0.131146
440,0.131146
441,0.131146
442,0.131146
443,0.131146
444,0.131146
445,0.131146
446,0.131146
447,0.131146
448,0.131146
449,0.131146
450,0.131146
451,0.131146
452,0.131146
453,0.131146
454,0.131146
455,0.131146
456,0.131146
457,0.131146
458,0.131146
459,0.131146
460,0.131146
461,0.131146
462,0.131146
463,0.131146
464,0.131146
465,0.131146
466,0.131146
467,0.131146
468,0.131146
469,0.131146
470,0.131146
471,0.131146
472,0.131146
473,0.131146
474,0.131146
475,0.131146
476,0.131146
477,0.131146
478,0.131146
479,0.131146
480,0.131146
481,0.131146
482,0.131146
483,0.131146
484,0.131146
485,0.131146
486,0.131146
487,0.131146
488,0.131146
489,0.131146
490,0.131146
491,0.131146
492,0.131146
493,0.131146
494,0.131146
495,0.131146
496,0.131146
497,0.131146
498,0.131146
499,0.131146
500,0.131146
501,0.131146
502,0.131146
503,0.131146
504,0.131146
505,0.131146
506,0.131146
507,0.131146
508,0.131146
509,0.131146
510,0.131146
511,0.131146
512,0.131146
513,0.131146
514,0.131146
515,0.131146
516,0.131146
517,0.131146
518,0.131146
519,0.131146
520,0.131146
521,0.131146
522,0.131146
523,0.131146
524,0.131146
525,0.131146
526,0.131146
527,0.131146
528,0.131146
529,0.131146
530,0.131146
531,0.131146
532,0.131146
533,0.131146
534,0.131146
535,0.131146
536,0.131146
537,0.131146
538,0.131146
539,0.131146
540,0.131146
541,0.131146
542,0.131146
543,0.131146
544,0.131146
545,0.131146
546,0.131146
547,0.131146
548,0.131146
549,0.131146
550,0.131146
551,0.131146
552,0.131146
553,0.131146
554,0.131146
555,0.131146
556,0.131146
557,0.131146
558,0.131146
559,0.131146
560,0.131146
561,0.131146
562,0.131146
563,0.131146
564,0.131146
565,0.131146
566,0.131146
567,0.131146
568,0.131146
569,0.131146
570,0.131146
571,0.131146
572,0.131146
573,0.131146
574,0.131146
575,0.131146
576,0.131146
577,0.131146
578,0.131146
579,0.131146
580,0.131146
581,0.131146
582,0.131146
583,0.131146
584,0.131146
585,0.131146
586,0.131146
587,0.131146
588,0.131146
589,0.131146
590,0.131146
591,0.131146
592,0.131146
593,0.131146
594,0.131146
595,0.131146
596,0.131146
597,0.131146
598,0.131146
599,0.131146
600,0.131146
601,0.131146
602,0.131146
603,0.131146
604,0.131146
605,0.131146
606,0.131146
607,0.131146
608,0.131146
609,0.131146
610,0.131146
611,0.131146
612,0.131146
613,0.131146
614,0.131146
615,0.131146
616,0.131146
617,0.131146
618,0.131146
619,0.131146
620,0.131146
621,0.131146
622,0.131146
623,0.131146
624,0.131146
625,0.131146
626,0.131146
627,0.131146
628,0.131146
629,0.131146
630,0.131146
631,0.131146
632,0.131146
633,0.131146
634,0.131146
635,0.131146
636,0.131146
637,0.131146
638,0.131146
639,0.131146
640,0.131146
641,0.131146
642,0.131146
643,0.131146
644,0.131146
645,0.131146
646,0.131146
647,0.131146
648,0.131146
649,0.131146
650,0.131146
651,0.131146
652,0.131146
653,0.131146
654,0.131146
655,0.131146
656,0.131146
657,0.131146
658,0.131146
659,0.131146
660,0.131146
661,0.131146
662,0.131146
663,0.131146
664,0.131146
665,0.131146
666,0.131146
667,0.131146
668,0.131146
669,0.131146
670,0.131146
671,0.131146
672,0.131146
673,0.131146
674,0.131146
675,0.131146
676,0.131146
677,0.131146
678,0.131146
679,0.131146
680,0.131146
681,0.131146
682,0.131146
683,0.131146
684,0.131146
685,0.131146
686,0.131146
687,0.131146
688,0.131146
689,0.131146
690,0.131146
691,0.131146
692,0.131146
693,0.131146
694,0.131146
695,0.131146
696,0.131146
697,0.131146
698,0.131146
699,0.131146
700,0.131146
701,0.131146
702,0.131146
703,0.131146
704,0.131146
705,0.131146
706,0.131146
707,0.131146
708,0.131146
709,0.131146
710,0.131146
711,0.131146
712,0.131146
713,0.131146
714,0.131146
715,0.131146
716,0.131146
717,0.131146
718,0.131146
719,0.131146
720,0.131146
721,0.131146
722,0.131146
723,0.131146
724,0.131146
725,0.131146
726,0.131146
727,0.131146
728,0.131146
729,0.131146
730,0.131146
731,0.131146
732,0.131146
733,0.131146
734,0.131146
735,0.131146
736,0.131146
737,0.131146
738,0.131146
739,0.131146
740,0.131146
741,0.131146
742,0.131146
743,0.131146
744,0.131146
745,0.131146
746,0.131146
747,0.131146
748,0.131146
749,0.131146
750,0.131146
751,0.131146
752,0.131146
753,0.131146
754,0.131146
755,0.131146
756,0.131146
757,0.131146
758,0.131146
759,0.131146
760,0.131146
761,0.131146
762,0.131146
763,0.131146
764,0.131146
765,0.131146
766,0.131146
767,0.131146
768,0.131146
769,0.131146
770,0.131146
771,0.131146
772,0.131146
773,0.131146
774,0.131146
775,0.131146
776,0.131146
777,0.131146
778,0.131146
779,0.131146
780,0.131146
781,0.131146
782,0.131146
783,0.131146
784,0.131146
785,0.131146
786,0.131146
787,0.131146
788,0.131146
789,0.131146
790,0.131146
791,0.131146
792,0.131146
793,0.131146
794,0.131146
795,0.131146
796,0.131146
797,0.131146
798,0.131146
799,0.131146
800,0.131146
801,0.131146
802,0.131146
803,0.131146
804,0.131146
805,0.131146
806,0.131146
807,0.131146
808,0.131146
809,0.131146
810,0.131146
811,0.131146
812,0.131146
813,0.131146
814,0.131146
815,0.131146
816,0.131146
817,0.131146
818,0.131146
819,0.131146
820,0.131146
821,0.131146
822,0.131146
823,0.131146
824,0.131146
825,0.131146
826,0.131146
827,0.131146
828,0.131146
829,0.131146
830,0.131146
831,0.131146
832,0.131146
833,0.131146
834,0.131146
835,0.131146
836,0.131146
837,0.131146
838,0.131146
839,0.131146
840,0.131146
841,0.131146
842,0.131146
843,0.131146
844,0.131146
845,0.131146
846,0.131146
847,0.131146
848,0.131146
849,0.131146
850,0.131146
851,0.131146
852,0.131146
853,0.131146
854,0.131146
855,0.131146
856,0.131146
857,0.131146
858,0.131146
859,0.131146
860,0.131146
861,0.131146
862,0.131146
863,0.131146
864,0.131146
865,0.131146
866,0.131146
867,0.131146
868,0.131146
869,0.131146
870,0.131146
871,0.131146
872,0.131146
873,0.131146
874,0.131146
875,0.131146
876,0.131146
877,0.131146
878,0.131146
879,0.131146
880,0.131146
881,0.131146
882,0.131146
883,0.131146
884,0.131146
885,0.131146
886,0.131146
887,0.131146
888,0.131146
889,0.131146
890,0.131146
891,0.131146
892,0.131146
893,0.131146
894,0.131146
895,0.131146
896,0.131146
897,0.131146
898,0.131146
899,0.131146
900,0.131146
901,0.131146
902,0.131146
903,0.131146
904,0.131146
905,0.131146
906,0.131146
907,0.131146
908,0.131146
909,0.131146
910,0.131146
911,0.131146
912,0.131146
913,0.131146
914,0.131146
915,0.131146
916,0.131146
917,0.131146
918,0.131146
919,0.131146
920,0.131146
921,0.131146
922,0.131146
923,0.131146
924,0.131146
925,0.131146
926,0.131146
927,0.131146
928,0.131146
929,0.131146
930,0.131146
931,0.131146
932,0.131146
933,0.131146
934,0.131146
935,0.131146
