Iteration,Loss
212,0.131316
213,0.131294
214,0.131295
215,0.131289
216,0.131332
217,0.131285
218,0.131319
219,0.131281
220,0.131290
221,0.131312
222,0.131289
223,0.131290
224,0.131285
225,0.131328
226,0.131281
227,0.131315
228,0.131285
229,0.131279
230,0.131288
231,0.131310
232,0.131287
233,0.131288
234,0.131283
235,0.131327
236,0.131279
237,0.131314
238,0.131284
239,0.131294
240,0.131258
241,0.131267
242,0.131288
243,0.131267
244,0.131267
245,0.131262
246,0.131302
247,0.131258
248,0.131291
249,0.131262
250,0.131272
251,0.131258
252,0.131267
253,0.131287
254,0.131266
255,0.131267
256,0.131262
257,0.131302
258,0.131258
259,0.131291
260,0.131262
261,0.131272
262,0.131262
263,0.131262
264,0.131253
265,0.131262
266,0.131283
267,0.131262
268,0.131262
269,0.131257
270,0.131298
271,0.131253
272,0.131286
273,0.131258
274,0.131267
275,0.131257
276,0.131257
277,0.131255
278,0.131274
279,0.131253
280,0.131268
281,0.131251
282,0.131256
283,0.131265
284,0.131255
285,0.131255
286,0.131253
287,0.131272
288,0.131251
289,0.131266
290,0.131249
291,0.131253
292,0.131263
293,0.131253
294,0.131253
295,0.131251
296,0.131270
297,0.131249
298,0.131264
299,0.131251
300,0.131248
301,0.131252
302,0.131262
303,0.131252
304,0.131252
305,0.131250
306,0.131270
307,0.131248
308,0.131263
309,0.131250
310,0.131255
311,0.131250
312,0.131250
313,0.131249
314,0.131258
315,0.131248
316,0.131255
317,0.131247
318,0.131249
319,0.131254
320,0.131249
321,0.131249
322,0.131247
323,0.131257
324,0.131247
325,0.131254
326,0.131248
327,0.131250
328,0.131248
329,0.131248
330,0.131247
331,0.131243
332,0.131245
333,0.131250
334,0.131245
335,0.131245
336,0.131244
337,0.131254
338,0.131243
339,0.131250
340,0.131244
341,0.131247
342,0.131244
343,0.131244
344,0.131243
345,0.131248
346,0.131243
347,0.131246
348,0.131242
349,0.131244
350,0.131246
351,0.131243
352,0.131243
353,0.131248
354,0.131242
355,0.131244
356,0.131246
357,0.131243
358,0.131244
359,0.131240
360,0.131241
361,0.131243
362,0.131241
363,0.131240
364,0.131245
365,0.131240
366,0.131241
367,0.131243
368,0.131240
369,0.131242
370,0.131240
371,0.131241
372,0.131243
373,0.131241
374,0.131240
375,0.131245
376,0.131240
377,0.131241
378,0.131243
379,0.131240
380,0.131242
381,0.131240
382,0.131239
383,0.131240
384,0.131243
385,0.131240
386,0.131240
387,0.131244
388,0.131239
389,0.131240
390,0.131243
391,0.131240
392,0.131241
393,0.131240
394,0.131239
395,0.131237
396,0.131239
397,0.131241
398,0.131239
399,0.131238
400,0.131243
401,0.131238
402,0.131239
403,0.131241
404,0.131238
405,0.131239
406,0.131238
407,0.131238
408,0.131240
409,0.131238
410,0.131238
411,0.131239
412,0.131237
413,0.131238
414,0.131239
415,0.131237
416,0.131240
417,0.131237
418,0.131238
419,0.131238
420,0.131239
421,0.131238
422,0.131237
423,0.131238
424,0.131239
425,0.131240
426,0.131237
427,0.131238
428,0.131238
429,0.131237
430,0.131239
431,0.131237
432,0.131238
433,0.131236
434,0.131236
435,0.131238
436,0.131236
437,0.131236
438,0.131236
439,0.131236
440,0.131237
441,0.131238
442,0.131236
443,0.131237
444,0.131236
445,0.131236
446,0.131238
447,0.131236
448,0.131236
449,0.131236
450,0.131237
451,0.131238
452,0.131236
453,0.131236
454,0.131237
455,0.131236
456,0.131237
457,0.131236
458,0.131236
459,0.131236
460,0.131236
461,0.131237
462,0.131238
463,0.131236
464,0.131236
465,0.131236
466,0.131236
467,0.131236
468,0.131236
469,0.131236
470,0.131237
471,0.131236
472,0.131236
473,0.131235
474,0.131236
475,0.131236
476,0.131236
477,0.131236
478,0.131236
479,0.131236
480,0.131237
481,0.131235
482,0.131236
483,0.131235
484,0.131236
485,0.131236
486,0.131236
487,0.131236
488,0.131235
489,0.131236
490,0.131237
491,0.131235
492,0.131236
493,0.131235
494,0.131235
495,0.131236
496,0.131236
497,0.131236
498,0.131235
499,0.131235
500,0.131235
