Iteration,Loss
145,0.131307
146,0.131292
147,0.131299
148,0.131291
149,0.131297
150,0.131291
151,0.131291
152,0.131299
153,0.131291
154,0.131295
155,0.131291
156,0.131291
157,0.131296
158,0.131291
159,0.131291
160,0.131298
161,0.131291
162,0.131294
163,0.131291
164,0.131290
165,0.131296
166,0.131291
167,0.131298
168,0.131291
169,0.131291
170,0.131294
171,0.131290
172,0.131293
173,0.131286
174,0.131292
175,0.131287
176,0.131294
177,0.131287
178,0.131287
179,0.131290
180,0.131287
181,0.131289
182,0.131287
183,0.131284
184,0.131289
185,0.131284
186,0.131291
187,0.131284
188,0.131284
189,0.131287
190,0.131284
191,0.131286
192,0.131284
193,0.131287
194,0.131284
195,0.131284
196,0.131285
197,0.131284
198,0.131284
199,0.131286
200,0.131287
201,0.131284
202,0.131284
203,0.131284
204,0.131285
205,0.131284
206,0.131285
207,0.131282
208,0.131284
209,0.131282
210,0.131282
211,0.131282
212,0.131283
213,0.131285
214,0.131282
215,0.131283
216,0.131282
217,0.131284
218,0.131282
219,0.131282
220,0.131282
221,0.131283
222,0.131285
223,0.131282
224,0.131283
225,0.131282
226,0.131282
227,0.131282
228,0.131282
229,0.131283
230,0.131282
231,0.131282
232,0.131281
233,0.131283
234,0.131282
235,0.131282
236,0.131282
237,0.131282
238,0.131283
239,0.131282
240,0.131282
241,0.131281
242,0.131283
243,0.131281
244,0.131281
245,0.131282
246,0.131282
247,0.131283
248,0.131281
249,0.131282
250,0.131281
251,0.131281
252,0.131281
253,0.131282
254,0.131282
255,0.131281
256,0.131282
257,0.131281
258,0.131282
259,0.131281
260,0.131281
261,0.131281
262,0.131281
263,0.131282
264,0.131281
265,0.131281
266,0.131281
267,0.131282
268,0.131281
269,0.131281
270,0.131281
271,0.131281
272,0.131282
273,0.131281
274,0.131281
275,0.131281
276,0.131282
277,0.131281
278,0.131281
279,0.131281
280,0.131281
281,0.131282
282,0.131281
283,0.131281
284,0.131281
285,0.131281
286,0.131281
287,0.131281
288,0.131281
289,0.131281
290,0.131281
291,0.131281
292,0.131281
293,0.131281
294,0.131281
295,0.131281
296,0.131281
297,0.131281
298,0.131281
299,0.131281
300,0.131281
301,0.131281
302,0.131281
303,0.131281
304,0.131281
305,0.131281
306,0.131281
307,0.131281
308,0.131281
309,0.131281
310,0.131281
311,0.131281
312,0.131281
313,0.131281
314,0.131281
315,0.131281
316,0.131281
317,0.131281
318,0.131281
319,0.131281
320,0.131281
321,0.131281
322,0.131281
323,0.131281
324,0.131281
325,0.131281
326,0.131281
327,0.131281
328,0.131281
329,0.131281
330,0.131281
331,0.131281
332,0.131281
333,0.131281
334,0.131281
335,0.131281
336,0.131281
337,0.131281
338,0.131281
339,0.131281
340,0.131280
341,0.131281
342,0.131280
343,0.131280
344,0.131280
345,0.131281
346,0.131281
347,0.131280
348,0.131281
349,0.131280
350,0.131280
351,0.131280
352,0.131280
353,0.131281
354,0.131280
355,0.131280
356,0.131280
357,0.131280
358,0.131280
359,0.131280
360,0.131280
361,0.131281
362,0.131280
363,0.131280
364,0.131280
365,0.131280
366,0.131280
367,0.131280
368,0.131280
369,0.131280
370,0.131280
371,0.131280
372,0.131280
373,0.131280
374,0.131280
375,0.131280
376,0.131280
377,0.131280
378,0.131280
379,0.131280
380,0.131280
381,0.131280
382,0.131280
383,0.131280
384,0.131280
385,0.131280
386,0.131280
387,0.131280
388,0.131280
389,0.131280
390,0.131280
391,0.131280
392,0.131280
393,0.131280
394,0.131280
395,0.131280
396,0.131280
397,0.131280
398,0.131280
399,0.131280
400,0.131280
401,0.131280
402,0.131280
403,0.131280
404,0.131280
405,0.131280
406,0.131280
407,0.131280
408,0.131280
409,0.131280
410,0.131280
411,0.131280
412,0.131280
413,0.131280
414,0.131280
415,0.131280
416,0.131280
417,0.131280
418,0.131280
419,0.131280
420,0.131280
421,0.131280
422,0.131280
423,0.131280
424,0.131280
425,0.131280
426,0.131280
427,0.131280
428,0.131280
429,0.131280
430,0.131280
431,0.131280
432,0.131280
433,0.131280
434,0.131280
435,0.131280
436,0.131280
437,0.131280
438,0.131280
439,0.131280
440,0.131280
441,0.131280
442,0.131280
443,0.131280
444,0.131280
445,0.131280
446,0.131280
447,0.131280
448,0.131280
449,0.131280
450,0.131280
451,0.131280
452,0.131280
453,0.131280
454,0.131280
455,0.131280
456,0.131280
457,0.131280
458,0.131280
459,0.131280
460,0.131280
461,0.131280
462,0.131280
463,0.131280
464,0.131280
465,0.131280
466,0.131280
467,0.131280
468,0.131280
469,0.131280
470,0.131280
471,0.131280
472,0.131280
473,0.131280
474,0.131280
475,0.131280
476,0.131280
477,0.131280
478,0.131280
479,0.131280
480,0.131280
481,0.131280
482,0.131280
483,0.131280
484,0.131280
485,0.131280
486,0.131280
487,0.131280
488,0.131280
489,0.131280
490,0.131280
491,0.131280
492,0.131280
493,0.131280
494,0.131280
495,0.131280
496,0.131280
497,0.131280
